transcript_id	.y.	group1	group2	n1	n2	statistic	df	p
MAG102_contig_70_1259	tpm	Glc	PELW	3	3	0.6819744707978281	2	0.566
MAG102_contig_70_126	tpm	Glc	PELW	3	3	2.3016789055906046	2	0.148
MAG102_contig_70_1260	tpm	Glc	PELW	3	3	2.090679546478686	2	0.172
MAG102_contig_70_1261	tpm	Glc	PELW	3	3	4.51518471466721	2	0.0457
MAG102_contig_70_1262	tpm	Glc	PELW	3	3	2.8262882131209706	2	0.106
MAG102_contig_70_1263	tpm	Glc	PELW	3	3	3.868862559625408	2	0.0608
MAG102_contig_70_1264	tpm	Glc	PELW	3	3	1.6001740332410992	2	0.251
MAG102_contig_70_1265	tpm	Glc	PELW	3	3	14.975741836118612	2	0.00443
MAG102_contig_70_1266	tpm	Glc	PELW	3	3	2.941318994349359	2	0.0988
MAG102_contig_70_1267	tpm	Glc	PELW	3	3	-1.5599385947449371	2	0.259
MAG102_contig_70_1268	tpm	Glc	PELW	3	3	6.09425240078906	2	0.0259
MAG102_contig_70_1269	tpm	Glc	PELW	3	3	0.2845750590938736	2	0.803
MAG102_contig_70_127	tpm	Glc	PELW	3	3	0.9086300348412888	2	0.459
MAG102_contig_70_1270	tpm	Glc	PELW	3	3	1.585945151694505	2	0.254
MAG102_contig_70_1271	tpm	Glc	PELW	3	3	8.803160748473259	2	0.0127
